app_id,title,description
540cf25a-9118-42ca-a67f-c4148a1eec48,,SEO Content Generator: Create unique product descriptions effortlessly with AI
61bde6b6-ca85-4b58-9d1b-452004a11a5c,,Inventory Reports: Create custom reports with Power BI and Excel.
61bde6b6-ca85-4b58-9d1b-452004a11a5c,,Efficient Warehousing: Optimize stock management.
61bde6b6-ca85-4b58-9d1b-452004a11a5c,,Real-time Inventory: Manage inventory from anywhere.
61bde6b6-ca85-4b58-9d1b-452004a11a5c,,B2B Online Portal: Enhance customer and supplier interactions.
61bde6b6-ca85-4b58-9d1b-452004a11a5c,,Accounting Integration: Sync with your accounting system
2c82b53b-6d4e-402b-9beb-3c580f91779c,,Hide products from store or add password protection
2c82b53b-6d4e-402b-9beb-3c580f91779c,,"Hide collection and selected products,"
2c82b53b-6d4e-402b-9beb-3c580f91779c,,"Hide products from certain customers , Individual customer tag and guest users"
2c82b53b-6d4e-402b-9beb-3c580f91779c,,Replace listing appearance with custom image or show blurred product image
2c82b53b-6d4e-402b-9beb-3c580f91779c,,Hide price on specific product & replace it with custom text on listing pages
86adfd6b-8d4a-4f7e-9606-ae85f15f228c,,Place Order on Carrier
86adfd6b-8d4a-4f7e-9606-ae85f15f228c,,Print Shipping Label
86adfd6b-8d4a-4f7e-9606-ae85f15f228c,,Get Latest Tracking Status against your Order
180e6946-4b45-4dbd-acf7-1737bc8dce50,,"AI-generated product descriptions, titles, and SEO meta descriptions."
180e6946-4b45-4dbd-acf7-1737bc8dce50,,Automate content for individual products or entire collections.
180e6946-4b45-4dbd-acf7-1737bc8dce50,,Enhance SEO and product visibility with optimized content creation.
78cef82c-2175-43a6-87c6-88b6220943b9,,"Easy to Import Reviews from Multiple Sources: Aliexpress, CSV"
78cef82c-2175-43a6-87c6-88b6220943b9,,Automatically collect reviews via customized emails and review forms
78cef82c-2175-43a6-87c6-88b6220943b9,,Maximize photo and video reviews by offering discounts to boost engagement
78cef82c-2175-43a6-87c6-88b6220943b9,,Increase conversion rates by showcasing reviews visually to enhance trust
78cef82c-2175-43a6-87c6-88b6220943b9,,Unlimited review requests to easily gather more customer feedback
0236dd87-d9e5-4a86-b530-2d43c2e29d7a,,Easy creation of unlimited and diverse product options.
0236dd87-d9e5-4a86-b530-2d43c2e29d7a,,"Supports text, numbers, dropdowns, radio buttons, and swatches."
0236dd87-d9e5-4a86-b530-2d43c2e29d7a,,No coding needed; seamless integration with your store's design.
d54023fe-8160-47c4-9f83-c8f2acd4543c,,Guaranteed chargeback coverage and fraud protection.
d54023fe-8160-47c4-9f83-c8f2acd4543c,,A seamless integration through your Shopify store.
d54023fe-8160-47c4-9f83-c8f2acd4543c,,Transaction decisioning done for you.
d54023fe-8160-47c4-9f83-c8f2acd4543c,,Maximize your approval rates and approve all good orders.
63e68f7e-98e6-4d50-904d-c171583afe7c,,Fully customize your virtual store to reflect your brand.
63e68f7e-98e6-4d50-904d-c171583afe7c,,Merchandise your virtual store with your Shopify product catalog.
63e68f7e-98e6-4d50-904d-c171583afe7c,,Integrated into your e-commerce website. And optimized for mobile.
e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,,The image slider makes it easy for customers to find recently viewed products.
e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,,It will help customers to find his/her recently viewed products.
e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,,Change the number of products to display in the image slider.
e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,,Choose whether to show the slider on other page / popup for product description.
e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,,You can choose whether to have the image slider autoplay or loop continuously.
002c30cb-00af-44c6-be32-9fde534c44fb,,"PIM: Produktsynchronisation zu Varianten, Bundles, Preisen, Lokalisierung"
002c30cb-00af-44c6-be32-9fde534c44fb,,Order & Retouren: Automatische Belegerstellung und Statusrückmeldung (Track-ID)
002c30cb-00af-44c6-be32-9fde534c44fb,,"Warehouse: Synchronisierte Bestände, Einkauf, Lagerverwaltung, Barcode-Scanner"
002c30cb-00af-44c6-be32-9fde534c44fb,,Analytics: Dashboards und Commerce-Reporte mit wichtigen eCommerce KPIs
b5beac5e-1cc2-4303-ba0b-a5ee6bbe4769,,Market-Leading Precision in AI Image Background Removal
b5beac5e-1cc2-4303-ba0b-a5ee6bbe4769,,Filter Images by Product Title/Collection for Easy Bulk Selection
b5beac5e-1cc2-4303-ba0b-a5ee6bbe4769,,Flexibly remove background Individually or in Bulk
b5beac5e-1cc2-4303-ba0b-a5ee6bbe4769,,The application provides a reliable 30-days backup
b5beac5e-1cc2-4303-ba0b-a5ee6bbe4769,,Select Approach: Remove Background & Replace Image or Verify First (All In Bulk)
58a37489-0596-4cab-87be-6489a7c96109,,"Zero config, simply install the app and we instantly generate the feed for you."
58a37489-0596-4cab-87be-6489a7c96109,,Need to send specific data to Geizhals? Use metafields to map data to columns.
58a37489-0596-4cab-87be-6489a7c96109,,"You can get fast feed update intervals, as short as every 15 minutes."
380a726a-dbc8-4bb8-8150-150e60fa250c,,Determine how marketing channels perform with attributions
380a726a-dbc8-4bb8-8150-150e60fa250c,,Slice and dice attributions by numerous attributes
380a726a-dbc8-4bb8-8150-150e60fa250c,,Drill down from aggregate attributions all the way to individual customers
2f42b56c-e23e-48d9-bde2-0c0873cad09e,,Forecast out-of-stock dates and determine the quantities you need to replenish
2f42b56c-e23e-48d9-bde2-0c0873cad09e,,Enhance your business insights with Logistified's advanced filtering options
2f42b56c-e23e-48d9-bde2-0c0873cad09e,,"Products are presented in an easily expandable list, ensuring a clear overview"
2f42b56c-e23e-48d9-bde2-0c0873cad09e,,Add products to the Restock-Planner and export them easily in formats like XLS
4e8b50fc-186a-4b82-9ac3-1598cb694afb,,Product Sourcing:You just send to us a product link or picture. then we will hel
4e8b50fc-186a-4b82-9ac3-1598cb694afb,,"Customized Services:Fulfillbot assists you of product photoshooting, videos taki"
4e8b50fc-186a-4b82-9ac3-1598cb694afb,,"Automated Fulfillment:In-depth product quality check, Fast shipping to US & EU."
6dbbf039-e703-4c4a-9785-4274c84eacc9,,"Easily create automated, always up-to-date HTML sitemaps for all your pages."
6dbbf039-e703-4c4a-9785-4274c84eacc9,,Set pages to NoIndex and remove them from your Sitemap with just one click.
6dbbf039-e703-4c4a-9785-4274c84eacc9,,Add your Google site verification to enable Google Search Console easily.
6dbbf039-e703-4c4a-9785-4274c84eacc9,,Customize the look and feel of your SEO HTML Sitemaps.
6dbbf039-e703-4c4a-9785-4274c84eacc9,,Step by step guide to implement your XML sitemap to Google and Bing.
bf14fd04-b197-4828-8318-4a9083b1223e,,Connect your Shopify store to your existing FreeAgent account.
bf14fd04-b197-4828-8318-4a9083b1223e,,Configure a start date for your daily imports to begin.
bf14fd04-b197-4828-8318-4a9083b1223e,,"Choose your FreeAgent accounts to gather your sales, refunds, fees and payments."
bf14fd04-b197-4828-8318-4a9083b1223e,,Match up the tax rates you have set up Shopify with those in FreeAgent.
65ea5506-ae17-41fb-90c6-811ec36d230d,,"Auto-syncs MCF & Shopify inventory levels, so you never oversell or undersell."
65ea5506-ae17-41fb-90c6-811ec36d230d,,Link Shopify products with their MCF counterparts for streamlined management.
65ea5506-ae17-41fb-90c6-811ec36d230d,,"Utilize MCF order policies such as Fill or Kill, Fill All Available or Fill All."
65ea5506-ae17-41fb-90c6-811ec36d230d,,Map MCF shipping speeds with Shopify shipping rates for impeccable fulfillment.
65ea5506-ae17-41fb-90c6-811ec36d230d,,Shopify bundle products can be virtually bundled with MCF products in the app.
de32e31b-b186-4324-9317-0e023e32c6ac,,Low cost international shipping with customs duties and taxes. All fees included
de32e31b-b186-4324-9317-0e023e32c6ac,,"No surprise billing, reconciling or carrier adjustment fees."
de32e31b-b186-4324-9317-0e023e32c6ac,,Print-ready shipping labels and commercial invoices automatically sent you.
de32e31b-b186-4324-9317-0e023e32c6ac,,Marked as Fulfilled - your orders are updated automatically once scanned by UPS.
de32e31b-b186-4324-9317-0e023e32c6ac,,Simple to install and easy to use.
a9aaac2f-999a-4138-a8ba-defc717f07f2,,Easy and quick shipments
a9aaac2f-999a-4138-a8ba-defc717f07f2,,Inventory management
a9aaac2f-999a-4138-a8ba-defc717f07f2,,Multiple warehouses on different continents
a9aaac2f-999a-4138-a8ba-defc717f07f2,,Multichannel order management system
a9aaac2f-999a-4138-a8ba-defc717f07f2,,Inventory and stock management
36796138-8e4e-4103-9052-3dbbe3bb41dc,,Shipping bar banners: display messages with multiple goals anywhere you want
36796138-8e4e-4103-9052-3dbbe3bb41dc,,Upsell widget on product & cart pages: show your selective products to up AOV
36796138-8e4e-4103-9052-3dbbe3bb41dc,,"Advanced features: custom targeting, currency conversion, translations"
36796138-8e4e-4103-9052-3dbbe3bb41dc,,Highly customizable: use premade styles or design a creative slide bar yourself
36796138-8e4e-4103-9052-3dbbe3bb41dc,,Premade theme settings: ensure fully integration & flexibility in changing theme
5e978848-4c6a-433e-8452-a14ef3e5ad5e,,延長保証販売は自動で追跡されます。
5e978848-4c6a-433e-8452-a14ef3e5ad5e,,延長保証は自動でShopifyの商品と連携されます。
5e978848-4c6a-433e-8452-a14ef3e5ad5e,,保証対応はShopify上で完結！
e1174388-8153-4d30-955a-dc8609404bcf,,"Real-time product, order and inventory syncing to your TikTok Shop or POS"
e1174388-8153-4d30-955a-dc8609404bcf,,Create once and sync what you want. Eliminate double-data entry
e1174388-8153-4d30-955a-dc8609404bcf,,View and fulfill your TikTok Shop orders right in Shopify
e1174388-8153-4d30-955a-dc8609404bcf,,Discover top customers and products and make informed business decisions
e1174388-8153-4d30-955a-dc8609404bcf,,"Hassle-free US-based support, plus onboarding consultation"
1132cb47-800d-48c4-8186-bf7e2b63284d,,Emissão de Notas Fiscais Eletrônicas integralmente automatizada
1132cb47-800d-48c4-8186-bf7e2b63284d,,Dezenas de Integrações que cobrem todo o ecossistema de vendas online
1132cb47-800d-48c4-8186-bf7e2b63284d,,Estoque sincronizado e separação eficiente com picking & packing exclusivo
c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,,"Connects to Google Sheets, makes managing locations simple (and scalable)"
c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,,"Beautiful, responsive, easy to use location maps for your website"
c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,,Customize your map to match your websites look and feel
4debff0d-d6eb-4e8f-b037-3164d0d0177a,,Accurately quote orders with multiple items that have different freight classes.
4debff0d-d6eb-4e8f-b037-3164d0d0177a,,Support for orders sourced from multiple warehouses or drop ship locations.
4debff0d-d6eb-4e8f-b037-3164d0d0177a,,"Supported origins: Canada, USA. Supported destinations: Canada, USA."
b882d415-ba01-4515-986f-b42eaeffc315,,Optimiza tiempos al crear guías y gestionar pedidos dentro de tu tienda.
b882d415-ba01-4515-986f-b42eaeffc315,,Customiza las tarifas de despacho o conecta directamente a nuestros precios.
b882d415-ba01-4515-986f-b42eaeffc315,,Proporciona plazos de entrega real a los clientes pudiendo incluso sumar días.
42adc2dc-e380-442c-8874-c713008fc655,,WhatsApp Chatbot Widget
42adc2dc-e380-442c-8874-c713008fc655,,Abandoned Cart WhatsApp Notification
42adc2dc-e380-442c-8874-c713008fc655,,Order Complete WhatsApp Notification
42adc2dc-e380-442c-8874-c713008fc655,,Order Fulfilled WhatsApp Notification
42adc2dc-e380-442c-8874-c713008fc655,,Follow up after purchase WhatsApp Notification
a7067dd3-626f-43c1-8a5f-1dc5389045a1,,Registra tus ventas y facturas directamente a tu agencia tributaria.
a7067dd3-626f-43c1-8a5f-1dc5389045a1,,Imprime documentos fiscales y valida identificaciones fiscales.
a7067dd3-626f-43c1-8a5f-1dc5389045a1,,Ahorra tiempo valioso ya que tus facturas se emitirán de forma automática.
a7067dd3-626f-43c1-8a5f-1dc5389045a1,,Emite e imprime facturas fiscales directamente desde Shopify POS.
6f38b6f8-c447-410a-87d9-e61485b12922,,Data imports including file/image imports and all types of metafield data.
6f38b6f8-c447-410a-87d9-e61485b12922,,Works with all Shopify metafield data types and includes exclusive field types.
6f38b6f8-c447-410a-87d9-e61485b12922,,Build out complex field groups with nested fields.
6f38b6f8-c447-410a-87d9-e61485b12922,,Automatically imports any existing metafield configurations.
6f38b6f8-c447-410a-87d9-e61485b12922,,Bulk editors for quick changes to multiple items at once.
7ef9ec65-f343-472f-8358-e482ed341d56,,"Add multiple frame colors- Allow frames in various colors like black, white etc."
7ef9ec65-f343-472f-8358-e482ed341d56,,Add multiple frame sizes
7ef9ec65-f343-472f-8358-e482ed341d56,,Image filters and Matte options
c51ef4db-9ab9-42fd-ac24-679cf24ec575,,Set up Multiple Donation Goals
c51ef4db-9ab9-42fd-ac24-679cf24ec575,,Show Real-Time Progress
c51ef4db-9ab9-42fd-ac24-679cf24ec575,,Flexible Donation Options
c51ef4db-9ab9-42fd-ac24-679cf24ec575,,Seamless Integration
276a6b81-f25e-4951-9320-047d32ba2891,,"Animated login form template page, signup and forgot page forms templates"
276a6b81-f25e-4951-9320-047d32ba2891,,"Customize signup, login, and forgot page heading ,sub heading and fields text"
276a6b81-f25e-4951-9320-047d32ba2891,,Easily customize store default form background color match with your brand color
276a6b81-f25e-4951-9320-047d32ba2891,,Rule base configuration easily enable disable & create rules live within second
276a6b81-f25e-4951-9320-047d32ba2891,,SEO friendly animated login form boost store engagement & reduce the bounce rate
0340e7f1-3f37-4726-9f9e-38c3a55ea0d8,,Track critical metrics like Marketing Efficiency Rating (MER) to measure success
0340e7f1-3f37-4726-9f9e-38c3a55ea0d8,,Quickly analyze business trends over time and compare between periods.
0340e7f1-3f37-4726-9f9e-38c3a55ea0d8,,Unlock your LTV:CAC ratio through endless variables and elegant simplicity.
0340e7f1-3f37-4726-9f9e-38c3a55ea0d8,,"See all your data in place, broken down to the KPIs you should care about."
0340e7f1-3f37-4726-9f9e-38c3a55ea0d8,,Enter sales and KPI goals and track your business on a daily level.
57043329-5a9f-4fc0-a3a2-6843b111221e,,Import Niche Products and bulk Publish to your store with AI content processing.
57043329-5a9f-4fc0-a3a2-6843b111221e,,"Automatic AI Categorization, Variants, Pricing and SEO based on instructions."
57043329-5a9f-4fc0-a3a2-6843b111221e,,Aliexpress automated fulfillment and order tracking.
467f7d27-8666-4ca7-af78-ab8c250a650f,,"Product views, CR, ATC, collection attributed stats, and more."
467f7d27-8666-4ca7-af78-ab8c250a650f,,More than one shop? We got you! Data aggregated in reports from multiple stores.
467f7d27-8666-4ca7-af78-ab8c250a650f,,Access hundreds of metrics from various data sources.
467f7d27-8666-4ca7-af78-ab8c250a650f,,Real-time product sales data feed for immediate insights.
467f7d27-8666-4ca7-af78-ab8c250a650f,,"Pre-made reports, Custom reports, Dashboards, Email schedules... all there!"
697a2fb4-14bd-4fa6-8289-b2005bacf123,,7/24随时在线，机器人自动应答买家咨询。支持多种渠道：Email、Facebook、Instagram等
697a2fb4-14bd-4fa6-8289-b2005bacf123,,机器人自动应答支持全球100+种语言，人工坐席系统支持双向实时翻译，轻松应对世界各地买家咨询。
697a2fb4-14bd-4fa6-8289-b2005bacf123,,可对接第三方系统，自动拉取并展示客户订单数据
697a2fb4-14bd-4fa6-8289-b2005bacf123,,一站式管理多渠道、多页面、多店铺，人机协作轻松高效
697a2fb4-14bd-4fa6-8289-b2005bacf123,,多维度数据统计，助力商家运筹帷幄
e22b66c6-0ed8-461b-ba56-35c3dce2a281,,テイクアウト・デリバリーを指定するモジュールと店舗情報をカート画面に表示
e22b66c6-0ed8-461b-ba56-35c3dce2a281,,開店・閉店時間、休憩時間、休業日を営業状況に合わせて細かく設定が可能
